"","survival_50","survival_500","survival_pessimistic"
"Galbula_leucogastra",1,1,1
"Galbula_cyanicollis",1,1,1
"Galbula_dea",1,1,1
"Galbula_chalcothorax",1,1,1
"Galbula_tombacea",1,1,1
"Galbula_albirostris",1,1,1
"Galbula_pastazae",1,1,1
"Galbula_cyanescens",1,1,1
"Galbalcyrhynchus_leucotis",1,1,1
"Galbalcyrhynchus_purusianus",1,1,1
"Jacamerops_aureus",1,1,1
"Jacamaralcyon_tridactyla",1,1,1
"Pogoniulus_coryphaea",1,1,1
"Pogoniulus_simplex",1,1,1
"Pogoniulus_bilineatus",1,1,1
"Pogoniulus_atroflavus",1,1,1
"Pogoniulus_leucomystax",1,1,1
"Pogoniulus_makawai",1,1,1
"Pogoniulus_scolopaceus",1,1,1
"Pogoniulus_pusillus",1,1,1
"Pogoniulus_subsulphureus",1,1,1
"Pogoniulus_chrysoconus",1,1,1
"Pogonornis_melanopterus",1,1,1
"Lybius_rubrifacies",1,1,1
"Lybius_chaplini",1,1,1
"Pogonornis_dubius",1,1,1
"Pogonornis_bidentatus",1,1,1
"Lybius_leucocephalus",1,1,1
"Lybius_undatus",1,1,1
"Tricholaema_melanocephala",1,1,1
"Lybius_vieilloti",1,1,1
"Lybius_torquatus",1,1,1
"Tricholaema_frontata",1,1,1
"Tricholaema_lacrymosa",1,1,1
"Pogonornis_rolleti",1,1,1
"Tricholaema_hirsuta",1,1,1
"Tricholaema_leucomelas",1,1,1
"Tricholaema_diademata",1,1,1
"Lybius_guifsobalito",1,1,1
"Stactolaema_whytii",1,1,1
"Stactolaema_leucotis",1,1,1
"Gymnobucco_peli",1,1,1
"Gymnobucco_bonapartei",1,1,1
"Gymnobucco_vernayi",1,1,1
"Gymnobucco_sladeni",1,1,1
"Stactolaema_anchietae",1,1,1
"Cryptolybia_olivacea",1,1,1
"Buccanodon_duchaillui",1,1,1
"Trachyphonus_margaritatus",1,1,1
"Trachyphonus_erythrocephalus",1,1,1
"Trachyphonus_darnaudii",1,1,1
"Trachyphonus_usambiro",1,1,1
"Trachyphonus_vaillantii",1,1,1
"Ramphastos_toco",1,1,1
"Ramphastos_ambiguus",1,1,1
"Ramphastos_tucanus",1,1,1
"Ramphastos_sulfuratus",1,1,1
"Ramphastos_brevis",1,1,1
"Ramphastos_vitellinus",1,1,1
"Ramphastos_dicolorus",1,1,1
"Pteroglossus_aracari",1,1,1
"Pteroglossus_azara",1,1,1
"Pteroglossus_frantzii",1,1,1
"Pteroglossus_torquatus",1,1,1
"Pteroglossus_pluricinctus",1,1,1
"Pteroglossus_castanotis",1,1,1
"Pteroglossus_beauharnaisii",1,1,1
"Pteroglossus_bitorquatus",1,1,1
"Pteroglossus_viridis",1,1,1
"Pteroglossus_inscriptus",1,1,1
"Pteroglossus_bailloni",1,1,1
"Aulacorhynchus_huallagae",1,1,1
"Aulacorhynchus_derbianus",1,1,1
"Aulacorhynchus_sulcatus",1,1,1
"Aulacorhynchus_haematopygus",1,1,1
"Aulacorhynchus_prasinus",1,1,1
"Aulacorhynchus_coeruleicinctis",1,1,1
"Selenidera_reinwardtii",1,1,1
"Selenidera_maculirostris",1,1,1
"Selenidera_gouldii",1,1,1
"Selenidera_spectabilis",1,1,1
"Selenidera_nattereri",1,1,1
"Selenidera_piperivora",1,1,1
"Andigena_nigrirostris",1,1,1
"Andigena_hypoglauca",1,1,1
"Andigena_laminirostris",1,1,1
"Andigena_cucullata",1,1,1
"Semnornis_ramphastinus",1,1,1
"Semnornis_frantzii",1,1,1
"Eubucco_bourcierii",1,1,1
"Eubucco_tucinkae",1,1,1
"Eubucco_richardsoni",1,1,1
"Eubucco_versicolor",1,1,1
"Capito_dayi",1,1,1
"Capito_aurovirens",1,1,1
"Capito_brunneipectus",1,1,1
"Capito_hypoleucus",1,1,1
"Capito_niger",1,1,1
"Capito_auratus",1,1,1
"Capito_maculicoronatus",1,1,1
"Capito_squamatus",1,1,1
"Capito_wallacei",1,1,1
"Capito_quinticolor",1,1,1
"Psilopogon_haemacephalus",1,1,1
"Psilopogon_pulcherrimus",1,1,1
"Psilopogon_zeylanicus",1,1,1
"Psilopogon_flavifrons",1,1,1
"Psilopogon_faiostrictus",1,1,1
"Psilopogon_eximius",1,1,1
"Psilopogon_lineatus",1,1,1
"Psilopogon_incognitus",1,1,1
"Psilopogon_lagrandieri",1,1,1
"Psilopogon_javensis",1,1,1
"Psilopogon_chrysopogon",1,1,1
"Psilopogon_monticola",1,1,1
"Psilopogon_rafflesii",1,1,1
"Psilopogon_faber",1,1,1
"Psilopogon_viridis",1,1,1
"Psilopogon_nuchalis",1,1,1
"Psilopogon_armillaris",1,1,1
"Psilopogon_mystacophanos",1,1,1
"Psilopogon_virens",1,1,1
"Psilopogon_corvinus",1,1,1
"Psilopogon_pyrolophus",1,1,1
"Psilopogon_henricii",1,1,1
"Verreauxia_africana",1,1,1
"Sasia_abnormis",1,1,1
"Sasia_ochracea",1,1,1
"Picumnus_innominatus",1,1,1
"Picumnus_lafresnayi",1,1,1
"Picumnus_steindachneri",1,1,1
"Picumnus_dorbignyanus",1,1,1
"Picumnus_castelnau",1,1,1
"Picumnus_subtilis",1,1,1
"Picumnus_olivaceus",1,1,1
"Picumnus_pygmaeus",1,1,1
"Picumnus_sclateri",1,1,1
"Picumnus_pumilus",1,1,1
"Picumnus_fulvescens",1,1,1
"Picumnus_fuscus",1,1,1
"Picumnus_temminckii",1,1,1
"Picumnus_spilogaster",1,1,1
"Picumnus_cirratus",1,1,1
"Picumnus_granadensis",1,1,1
"Picumnus_rufiventris",1,1,1
"Picumnus_minutissimus",1,1,1
"Picumnus_squamulatus",1,1,1
"Picumnus_albosquamatus",1,1,1
"Picumnus_nigropunctatus",1,1,1
"Picumnus_exilis",1,1,1
"Picumnus_limae",1,1,1
"Picumnus_cinnamomeus",1,1,1
"Picumnus_aurifrons",1,1,1
"Picumnus_varzeae",1,1,1
"Picumnus_nebulosus",1,1,1
"Xiphidiopicus_percussus",1,1,1
"Nesoctites_micromegas",1,1,1
"Campephilus_haematogaster",1,1,1
"Campephilus_guatemalensis",1,1,1
"Campephilus_melanoleucos",1,1,1
"Campephilus_robustus",1,1,1
"Campephilus_gayaquilensis",1,1,1
"Campephilus_pollens",1,1,1
"Campephilus_rubricollis",1,1,1
"Campephilus_leucopogon",1,1,1
"Campephilus_magellanicus",1,1,1
"Campephilus_principalis",1,1,1
"Campephilus_imperialis",1,1,1
"Chrysocolaptes_lucidus",1,1,1
"Chrysocolaptes_festivus",1,1,1
"Chrysocolaptes_validus",1,1,1
"Blythipicus_rubiginosus",1,1,1
"Blythipicus_pyrrhotis",1,1,1
"Picus_viridanus",1,1,1
"Picus_vittatus",1,1,1
"Picus_rabieri",1,1,1
"Picus_xanthopygaeus",1,1,1
"Picus_erythropygius",1,1,1
"Picus_canus",1,1,1
"Picus_vaillantii",1,1,1
"Picus_viridis",1,1,1
"Picus_chlorolophus",1,1,1
"Picus_puniceus",1,1,1
"Picus_awokera",1,1,1
"Picus_squamatus",1,1,1
"Chrysophlegma_flavinucha",1,1,1
"Chrysophlegma_miniaceum",1,1,1
"Gecinulus_grantia",1,1,1
"Gecinulus_viridis",1,1,1
"Dinopium_benghalense",1,1,1
"Dinopium_shorii",1,1,1
"Dinopium_rafflesii",1,1,1
"Dinopium_javanense",1,1,1
"Celeus_castaneus",1,1,1
"Celeus_torquatus",1,1,1
"Celeus_obrieni",1,1,1
"Micropternus_brachyurus",1,1,1
"Meiglyptes_jugularis",1,1,1
"Meiglyptes_tristis",1,1,1
"Meiglyptes_tukki",1,1,1
"Campethera_abingoni",1,1,1
"Campethera_nivosa",1,1,1
"Campethera_bennettii",1,1,1
"Campethera_scriptoricauda",1,1,1
"Campethera_notata",1,1,1
"Campethera_caroli",1,1,1
"Campethera_cailliautii",1,1,1
"Campethera_maculosa",1,1,1
"Campethera_nubica",1,1,1
"Campethera_mombassica",1,1,1
"Campethera_punctuligera",1,1,1
"Campethera_tullbergi",1,1,1
"Geocolaptes_olivaceus",1,1,1
"Colaptes_auratus",1,1,1
"Colaptes_fernandinae",1,1,1
"Colaptes_auricularis",1,1,1
"Colaptes_atricollis",1,1,1
"Colaptes_rubiginosus",1,1,1
"Colaptes_pitius",1,1,1
"Colaptes_rupicola",1,1,1
"Colaptes_melanochloros",1,1,1
"Colaptes_rivolii",1,1,1
"Colaptes_campestris",1,1,1
"Colaptes_chrysoides",1,1,1
"Colaptes_punctigula",1,1,1
"Piculus_litae",1,1,1
"Piculus_callopterus",1,1,1
"Piculus_aurulentus",1,1,1
"Piculus_chrysochloros",1,1,1
"Piculus_flavigula",1,1,1
"Piculus_simplex",1,1,1
"Piculus_leucolaemus",1,1,1
"Celeus_flavescens",1,1,1
"Celeus_lugubris",1,1,1
"Celeus_elegans",1,1,1
"Celeus_spectabilis",1,1,1
"Celeus_undatus",1,1,1
"Celeus_loricatus",1,1,1
"Celeus_flavus",1,1,1
"Mulleripicus_funebris",1,1,1
"Mulleripicus_pulverulentus",1,1,1
"Mulleripicus_fulvus",1,1,1
"Dryocopus_martius",1,1,1
"Hylatomus_schulzii",1,1,1
"Dryocopus_javensis",1,1,1
"Celeus_galeatus",1,1,1
"Hylatomus_pileatus",1,1,1
"Dryocopus_hodgei",1,1,1
"Picoides_tridactylus",1,1,1
"Picoides_arcticus",1,1,1
"Dendrocopos_leucopterus",1,1,1
"Picoides_canicapillus",1,1,1
"Picoides_moluccensis",1,1,1
"Picoides_kizuki",1,1,1
"Dendrocopos_himalayensis",1,1,1
"Dendropicos_dorae",1,1,1
"Leiopicus_mahrattensis",1,1,1
"Picoides_nanus",1,1,1
"Leiopicus_auriceps",1,1,1
"Leiopicus_medius",1,1,1
"Dendrocopos_assimilis",1,1,1
"Picoides_temminckii",1,1,1
"Dendropicos_griseocephalus",1,1,1
"Dendropicos_namaquus",1,1,1
"Dendropicos_xantholophus",1,1,1
"Dendropicos_pyrrhogaster",1,1,1
"Dendropicos_fuscescens",1,1,1
"Dendropicos_stierlingi",1,1,1
"Dendropicos_poecilolaemus",1,1,1
"Dendropicos_lugubris",1,1,1
"Dendropicos_spodocephalus",1,1,1
"Dendropicos_gabonensis",1,1,1
"Dendropicos_elachus",1,1,1
"Dendropicos_abyssinicus",1,1,1
"Leuconotopicus_borealis",1,1,1
"Leuconotopicus_fumigatus",1,1,1
"Leuconotopicus_villosus",1,1,1
"Leuconotopicus_albolarvatus",1,1,1
"Leuconotopicus_arizonae",1,1,1
"Veniliornis_chocoensis",1,1,1
"Veniliornis_sanguineus",1,1,1
"Veniliornis_kirkii",1,1,1
"Veniliornis_lignarius",1,1,1
"Veniliornis_mixtus",1,1,1
"Veniliornis_spilogaster",1,1,1
"Veniliornis_cassini",1,1,1
"Veniliornis_maculifrons",1,1,1
"Veniliornis_dignus",1,1,1
"Veniliornis_affinis",1,1,1
"Veniliornis_nigriceps",1,1,1
"Veniliornis_callonotus",1,1,1
"Veniliornis_frontalis",1,1,1
"Veniliornis_passerinus",1,1,1
"Dryobates_scalaris",1,1,1
"Dryobates_nuttallii",1,1,1
"Dryobates_minor",1,1,1
"Dendropicos_obsoletus",1,1,1
"Dryobates_pubescens",1,1,1
"Dendrocopos_darjellensis",1,1,1
"Picoides_ramsayi",1,1,1
"Dendrocopos_atratus",1,1,1
"Dendrocopos_hyperythrus",1,1,1
"Dendrocopos_macei",1,1,1
"Dendrocopos_noguchii",1,1,1
"Dendrocopos_leucotos",1,1,1
"Dendrocopos_major",1,1,1
"Dendrocopos_syriacus",1,1,1
"Sphyrapicus_varius",1,1,1
"Sphyrapicus_nuchalis",1,1,1
"Sphyrapicus_ruber",1,1,1
"Sphyrapicus_thyroideus",1,1,1
"Melanerpes_candidus",1,1,1
"Melanerpes_formicivorus",1,1,1
"Melanerpes_cactorum",1,1,1
"Melanerpes_hoffmannii",1,1,1
"Melanerpes_superciliaris",1,1,1
"Melanerpes_hypopolius",1,1,1
"Melanerpes_pulcher",1,1,1
"Melanerpes_lewis",1,1,1
"Melanerpes_herminieri",1,1,1
"Melanerpes_radiolatus",1,1,1
"Melanerpes_erythrocephalus",1,1,1
"Melanerpes_portoricensis",1,1,1
"Melanerpes_carolinus",1,1,1
"Melanerpes_aurifrons",1,1,1
"Melanerpes_uropygialis",1,1,1
"Melanerpes_pygmaeus",1,1,1
"Melanerpes_cruentatus",1,1,1
"Melanerpes_flavifrons",1,1,1
"Melanerpes_chrysauchen",1,1,1
"Melanerpes_pucherani",1,1,1
"Melanerpes_chrysogenys",1,1,1
"Melanerpes_striatus",1,1,1
"Melanerpes_rubricapillus",1,1,1
"Hemicircus_canente",1,1,1
"Hemicircus_concretus",1,1,1
"Jynx_torquilla",1,1,1
"Jynx_ruficollis",1,1,1
"Prodotiscus_zambesiae",1,1,1
"Prodotiscus_insignis",1,1,1
"Prodotiscus_regulus",1,1,1
"Indicator_archipelagicus",1,1,1
"Indicator_xanthonotus",1,1,1
"Indicator_willcocksi",1,1,1
"Indicator_pumilio",1,1,1
"Indicator_exilis",1,1,1
"Indicator_meliphilus",1,1,1
"Indicator_indicator",1,1,1
"Indicator_minor",1,1,1
"Indicator_maculatus",1,1,1
"Indicator_variegatus",1,1,1
"Melichneutes_robustus",1,1,1
"Melignomon_eisentrauti",1,1,1
"Melignomon_zenkeri",1,1,1
"Struthio_molybdophanes",1,1,1
"Rhizothera_dulitensis",1,1,1
"Ophrysia_superciliosa",1,1,1
"Falcipennis_franklinii",1,1,1
"Rhodonessa_caryophyllacea",1,1,1
"Spilopelia_suratensis",1,1,1
"Paraclaravis_mondetoura",1,1,1
"Goura_sclaterii",1,1,1
"Ptilinopus_temminckii",1,1,1
"Eurostopodus_nigripennis",1,1,1
"Systellura_decussata",1,1,1
"Setopagis_heterura",1,1,1
"Aegotheles_affinis",1,1,1
"Schistes_albogularis",1,1,1
"Anthracothorax_aurulentus",1,1,1
"Oreotrochilus_stolzmanni",1,1,1
"Oxypogon_stuebelii",1,1,1
"Oreonympha_albolimbata",1,1,1
"Coeligena_eos",1,1,1
"Urochroa_leucura",1,1,1
"Nesophlox_lyrura",1,1,1
"Ceuthmochares_australis",1,1,1
"Surniculus_dicruroides",1,1,1
"Hierococcyx_hyperythrus",1,1,1
"Mentocrex_beankaensis",1,1,1
"Pareudiastes_pacificus",1,1,1
"Chlamydotis_macqueenii",1,1,1
"Lophotis_ruficrista",1,1,1
"Afrotis_afra",1,1,1
"Pachyptila_macgillivrayi",1,1,1
"Calonectris_borealis",1,1,1
"Theristicus_branickii",1,1,1
"Prosobonia_parvirostris",1,1,1
"Coenocorypha_huegeli",1,1,1
"Gallinago_delicata",1,1,1
"Gelochelidon_nilotica",1,1,1
"Phodilus_assimilis",1,1,1
"Tyto_almae",1,1,1
"Pernis_steerei",1,1,1
"Horizocerus_albocristatus",1,1,1
"Upupa_marginata",1,1,1
"Aulacorhynchus_whitelianus",1,1,1
"Caloramphus_fuliginosus",1,1,1
"Psilopogon_cyanotis",1,1,1
"Gymnobucco_cinereiceps",1,1,1
"Lybius_senex",1,1,1
"Trachylaemus_goffinii",1,1,1
"Chrysocolaptes_stricklandi",1,1,1
"Chrysophlegma_humii",1,1,1
"Hylatomus_lineatus",1,1,1
"Picoides_maculatus",1,1,1
"Psittacus_timneh",1,1,1
"Myiopsitta_luchsi",1,1,1
"Anodorhynchus_glaucus",1,1,1
"Diopsittaca_cumanensis",1,1,1
"Coracopsis_barklyi",1,1,1
"Trichoglossus_rubritorquis",1,1,1
"Psittaculirostris_godmani",1,1,1
"Cyclopsitta_amabilis",1,1,1
"Eclectus_polychloros",1,1,1
"Psittinus_abbotti",1,1,1
"Erythropitta_caeruleitorques",1,1,1
"Cymbirhynchus_affinis",1,1,1
"Eurylaimus_harterti",1,1,1
"Epinecrophylla_amazonica",1,1,1
"Herpsilochmus_praedictus",1,1,1
"Sciaphylax_hemimelaena",1,1,1
"Cercomacroides_tyrannina",1,1,1
"Willisornis_nigrigula",1,1,1
"Poliocrania_maculifer",1,1,1
"Sipia_palliata",1,1,1
"Hafferia_zeledoni",1,1,1
"Myrmornis_stictoptera",1,1,1
"Scytalopus_opacus",1,1,1
"Deconychura_typica",1,1,1
"Campylorhamphus_probatus",1,1,1
"Xenops_genibarbis",1,1,1
"Automolus_paraensis",1,1,1
"Premnoplex_pariae",1,1,1
"Thripophaga_amacurensis",1,1,1
"Machaeropterus_striolatus",1,1,1
"Cryptopipo_holochlora",1,1,1
"Pipreola_squamipectus",1,1,1
"Phibalura_boliviana",1,1,1
"Tityra_leucura",1,1,1
"Pachyramphus_uropygialis",1,1,1
"Myiotriccus_phoenicurus",1,1,1
"Hirundinea_bellicosa",1,1,1
"Euscarthmus_fulviceps",1,1,1
"Sirystes_subcanescens",1,1,1
"Chenorhamphus_grayi",1,1,1
"Daphoenositta_papuensis",1,1,1
"Paramythia_olivacea",1,1,1
"Ptilorrhoa_geislerorum",1,1,1
"Falcunculus_whitei",1,1,1
"Pteruthius_aeralatus",1,1,1
"Ceblepyris_cucullatus",1,1,1
"Edolisoma_salomonis",1,1,1
"Lalage_melaschistos",1,1,1
"Laniarius_nigerrimus",1,1,1
"Chasiempis_ibidis",1,1,1
"Pomarea_mira",1,1,1
"Trochocercus_bivittatus",1,1,1
"Hypothymis_puella",1,1,1
"Terpsiphone_unirufa",1,1,1
"Garrulus_bispecularis",1,1,1
"Pica_mauritanica",1,1,1
"Nucifraga_hemispila",1,1,1
"Aphelocoma_wollweberi",1,1,1
"Lycocorax_obiensis",1,1,1
"Parotia_berlepschi",1,1,1
"Callaeas_wilsoni",1,1,1
"Philesturnus_rufusater",1,1,1
"Rhamphocharis_crassirostris",1,1,1
"Monachella_coultasi",1,1,1
"Microeca_tormenti",1,1,1
"Periparus_ater",1,1,1
"Sittiparus_olivaceus",1,1,1
"Cyanistes_teneriffae",1,1,1
"Eremalauda_eremodites",1,1,1
"Calamonastes_undosus",1,1,1
"Calamonastides_bensoni",1,1,1
"Iduna_pallida",1,1,1
"Cincloramphus_macrurus",1,1,1
"Poodytes_caudatus",1,1,1
"Cecropis_hyperythra",1,1,1
"Bleda_ugandae",1,1,1
"Atimastillas_flavigula",1,1,1
"Arizelocichla_chlorigula",1,1,1
"Rubigula_montis",1,1,1
"Pycnonotus_simplex",1,1,1
"Rhopophilus_albosuperciliaris",1,1,1
"Dasycrotapha_plateni",1,1,1
"Zosterops_ponapensis",1,1,1
"Mixornis_prillwitzi",1,1,1
"Cyanoderma_erythropterum",1,1,1
"Laticilla_cinerascens",1,1,1
"Graminicola_striatus",1,1,1
"Phyllanthus_rubiginosus",1,1,1
"Salpornis_spilonota",1,1,1
"Pheugopedius_sclateri",1,1,1
"Thryophilus_sernai",1,1,1
"Gracupica_contra",1,1,1
"Acridotheres_tertius",1,1,1
"Streptocitta_torquata",1,1,1
"Mino_kreffti",1,1,1
"Gracula_venerata",1,1,1
"Cichlopsis_peruviana",1,1,1
"Copsychus_mindanensis",1,1,1
"Kittacincla_albiventris",1,1,1
"Cyanoptila_cumatilis",1,1,1
"Cyornis_glaucicomans",1,1,1
"Stiphrornis_pyrrholaemus",1,1,1
"Sheppardia_poensis",1,1,1
"Heinrichia_simplex",1,1,1
"Brachypteryx_sinensis",1,1,1
"Calliope_pectoralis",1,1,1
"Myiomela_cambodiana",1,1,1
"Hylocitrea_bonthaina",1,1,1
"Irena_tweeddalii",1,1,1
"Deleornis_axillaris",1,1,1
"Leptocoma_sperata",1,1,1
"Lagonosticta_vinacea",1,1,1
"Coccopygia_melanotis",1,1,1
"Ortygospiza_atricollis",1,1,1
"Taeniopygia_castanotis",1,1,1
"Rhodopechys_alienus",1,1,1
"Acanthis_flammea",1,1,1
"Chrysocorythus_mindanensis",1,1,1
"Artemisiospiza_belli",1,1,1
"Passerculus_sanctorum",1,1,1
"Leistes_defilippii",1,1,1
"Agelaioides_fringillarius",1,1,1
"Parkesia_noveboracensis",1,1,1
"Myiothlypis_striaticeps",1,1,1
"Myioborus_chrysops",1,1,1
"Granatellus_paraensis",1,1,1
"Amaurospiza_relicta",1,1,1
"Pyrrhulagra_nigra",1,1,1
"Cnemoscopus_chrysogaster",1,1,1
"Dubusia_carrikeri",1,1,1
"Anisognathus_flavinucha",1,1,1
"Rhea_tarapacensis",1,1,1
"Crypturellus_occidentalis",1,1,1
"Apteryx_rowi",1,1,1
"Pipile_grayi",1,1,1
"Ortalis_columbiana",1,1,1
"Ortalis_guttata",1,1,1
"Ortalis_araucuan",1,1,1
"Crax_pinima",1,1,1
"Pauxi_koepckeae",1,1,1
"Guttera_verreauxi",1,1,1
"Guttera_edouardi",1,1,1
"Cyrtonyx_sallei",1,1,1
"Arborophila_tonkinensis",1,1,1
"Arborophila_graydoni",1,1,1
"Synoicus_chinensis",1,1,1
"Synoicus_adansonii",1,1,1
"Pternistis_castaneicollis",1,1,1
"Pternistis_atrifrons",1,1,1
"Scleroptila_psilolaema",1,1,1
"Scleroptila_elgonensis",1,1,1
"Scleroptila_shelleyi",1,1,1
"Scleroptila_whytei",1,1,1
"Bambusicola_sonorivox",1,1,1
"Lophura_pyronota",1,1,1
"Lophura_rufa",1,1,1
"Falcipennis_canadensis",1,1,1
"Oxyura_ferruginea",1,1,1
"Melanitta_stejnegeri",1,1,1
"Melanitta_deglandi",1,1,1
"Melanitta_americana",1,1,1
"Tadorna_cristata",1,1,1
"Sarkidiornis_sylvicola",1,1,1
"Anas_zonorhyncha",1,1,1
"Anas_albogularis",1,1,1
"Podiceps_juninensis",1,1,1
"Streptopelia_dusumieri",1,1,1
"Streptopelia_xanthocycla",1,1,1
"Spilopelia_chinensis",1,1,1
"Nesoenas_picturatus",1,1,1
"Macropygia_macassariensis",1,1,1
"Macropygia_magna",1,1,1
"Macropygia_timorlaoensis",1,1,1
"Turacoena_sulaensis",1,1,1
"Patagioenas_albipennis",1,1,1
"Patagioenas_albilinea",1,1,1
"Geotrygon_purpurata",1,1,1
"Geotrygon_leucometopia",1,1,1
"Zentrygon_lawrencii",1,1,1
"Alopecoenas_beccarii",1,1,1
"Alopecoenas_johannae",1,1,1
"Geophaps_plumifera",1,1,1
"Otidiphaps_aruensis",1,1,1
"Otidiphaps_cervicalis",1,1,1
"Otidiphaps_insularis",1,1,1
"Chalcophaps_longirostris",1,1,1
"Phapitreron_nigrorum",1,1,1
"Phapitreron_brevirostris",1,1,1
"Phapitreron_maculipectus",1,1,1
"Phapitreron_frontalis",1,1,1
"Treron_phayrei",1,1,1
"Treron_affinis",1,1,1
"Treron_chloropterus",1,1,1
"Treron_axillaris",1,1,1
"Treron_aromaticus",1,1,1
"Treron_griveaudi",1,1,1
"Treron_delalandii",1,1,1
"Treron_permagnus",1,1,1
"Ducula_oenothorax",1,1,1
"Ducula_neglecta",1,1,1
"Ducula_geelvinkiana",1,1,1
"Ducula_obiensis",1,1,1
"Ducula_salvadorii",1,1,1
"Ducula_cuprea",1,1,1
"Ramphiculus_epius",1,1,1
"Ramphiculus_subgularis",1,1,1
"Ramphiculus_mangoliensis",1,1,1
"Ramphiculus_fischeri",1,1,1
"Ramphiculus_meridionalis",1,1,1
"Ptilinopus_alligator",1,1,1
"Ptilinopus_speciosus",1,1,1
"Ptilinopus_gestroi",1,1,1
"Ptilinopus_ponapensis",1,1,1
"Ptilinopus_hernsheimi",1,1,1
"Ptilinopus_fasciatus",1,1,1
"Ptilinopus_chrysogaster",1,1,1
"Hemiphaga_chathamensis",1,1,1
"Gymnophaps_stalkeri",1,1,1
"Eurostopodus_exul",1,1,1
"Systellura_roraimae",1,1,1
"Systellura_longirostris",1,1,1
"Siphonorhis_americana",1,1,1
"Antrostomus_vociferus",1,1,1
"Antrostomus_arizonae",1,1,1
"Antrostomus_cubanensis",1,1,1
"Caprimulgus_jotaka",1,1,1
"Caprimulgus_phalaena",1,1,1
"Caprimulgus_andamanicus",1,1,1
"Aerodramus_brevirostris",1,1,1
"Aerodramus_vanikorensis",1,1,1
"Aerodramus_leucophaeus",1,1,1
"Aerodramus_inquietus",1,1,1
"Aerodramus_spodiopygius",1,1,1
"Aerodramus_fuciphagus",1,1,1
"Cypsiurus_parvus",1,1,1
"Phaethornis_aethopygus",1,1,1
"Phaethornis_porcullae",1,1,1
"Phaethornis_bourcieri",1,1,1
"Phaethornis_mexicanus",1,1,1
"Phaethornis_baroni",1,1,1
"Heliangelus_spencei",1,1,1
"Heliangelus_clarisse",1,1,1
"Lophornis_verreauxii",1,1,1
"Aglaiocercus_kingii",1,1,1
"Oxypogon_cyanolaemus",1,1,1
"Oxypogon_lindenii",1,1,1
"Eriocnemis_sapphiropygia",1,1,1
"Coeligena_conradii",1,1,1
"Coeligena_eisenmanni",1,1,1
"Coeligena_inca",1,1,1
"Coeligena_dichroura",1,1,1
"Coeligena_albicaudata",1,1,1
"Coeligena_osculans",1,1,1
"Coeligena_consita",1,1,1
"Heliodoxa_whitelyana",1,1,1
"Cynanthus_doubledayi",1,1,1
"Cynanthus_lawrencei",1,1,1
"Stephanoxis_loddigesii",1,1,1
"Anthocephala_floriceps",1,1,1
"Amazilia_alfaroana",1,1,1
"Amazilia_wagneri",1,1,1
"Amazilia_bartletti",1,1,1
"Amazilia_cupreicauda",1,1,1
"Amazilia_grayi",1,1,1
"Lampornis_cinereicauda",1,1,1
"Nesophlox_evelynae",1,1,1
"Coua_olivaceiceps",1,1,1
"Coua_pyropyga",1,1,1
"Phaenicophaeus_oeneicaudus",1,1,1
"Piaya_mexicana",1,1,1
"Coccyzus_bahamensis",1,1,1
"Chalcites_minutillus",1,1,1
"Surniculus_musschenbroeki",1,1,1
"Hierococcyx_bocki",1,1,1
"Hierococcyx_sparverioides",1,1,1
"Hierococcyx_nisicolor",1,1,1
"Hierococcyx_fugax",1,1,1
"Hierococcyx_pectoralis",1,1,1
"Rallus_tenuirostris",1,1,1
"Rallus_obsoletus",1,1,1
"Rallus_crepitans",1,1,1
"Rallus_indicus",1,1,1
"Gallirallus_lafresnayanus",1,1,1
"Hypotaenidia_tertia",1,1,1
"Hypotaenidia_immaculata",1,1,1
"Hypotaenidia_woodfordi",1,1,1
"Aramides_cajaneus",1,1,1
"Gallinula_comeri",1,1,1
"Gallinula_galeata",1,1,1
"Psophia_ochroptera",1,1,1
"Psophia_dextralis",1,1,1
"Psophia_obscura",1,1,1
"Corythaixoides_leopoldi",1,1,1
"Oceanites_pincoyae",1,1,1
"Hydrobates_jabejabe",1,1,1
"Hydrobates_socorroensis",1,1,1
"Hydrobates_cheimomnestes",1,1,1
"Hydrobates_leucorhous",1,1,1
"Hydrobates_macrodactylus",1,1,1
"Pterodroma_deserta",1,1,1
"Pterodroma_gouldi",1,1,1
"Puffinus_subalaris",1,1,1
"Puffinus_bryani",1,1,1
"Puffinus_myrtae",1,1,1
"Puffinus_bailloni",1,1,1
"Puffinus_persicus",1,1,1
"Puffinus_bannermani",1,1,1
"Puffinus_elegans",1,1,1
"Pelecanoides_georgicus",1,1,1
"Ciconia_microscelis",1,1,1
"Ixobrychus_dubius",1,1,1
"Ardea_brachyrhyncha",1,1,1
"Ardea_intermedia",1,1,1
"Ardea_plumifera",1,1,1
"Leucocarbo_atriceps",1,1,1
"Burhinus_indicus",1,1,1
"Charadrius_aquilonius",1,1,1
"Charadrius_bifrontatus",1,1,1
"Charadrius_dealbatus",1,1,1
"Charadrius_nivosus",1,1,1
"Vanellus_macropterus",1,1,1
"Vanellus_novaehollandiae",1,1,1
"Turnix_nanus",1,1,1
"Turnix_novaecaledoniae",1,1,1
"Anous_ceruleus",1,1,1
"Larus_smithsonianus",1,1,1
"Gelochelidon_macrotarsa",1,1,1
"Synthliboramphus_scrippsi",1,1,1
"Tyto_multipunctata",1,1,1
"Ninox_leucopsis",1,1,1
